,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,credit-dby-income,annuity-dby-income,goods_price-dby-income,credit-dby-annuity,goods_price-dby-annuity,goods_price-dby-credit,goods_price-m-credit,goods_price-m-credit-dby-income,age_finish_payment,DAYS_EMPLOYED-m-DAYS_BIRTH,DAYS_REGISTRATION-m-DAYS_BIRTH,DAYS_ID_PUBLISH-m-DAYS_BIRTH,DAYS_LAST_PHONE_CHANGE-m-DAYS_BIRTH,DAYS_REGISTRATION-m-DAYS_EMPLOYED,DAYS_ID_PUBLISH-m-DAYS_EMPLOYED,DAYS_LAST_PHONE_CHANGE-m-DAYS_EMPLOYED,DAYS_ID_PUBLISH-m-DAYS_REGISTRATION,DAYS_LAST_PHONE_CHANGE-m-DAYS_REGISTRATION,DAYS_LAST_PHONE_CHANGE-m-DAYS_ID_PUBLISH,cnt_adults,income_per_adult,income-by-CNT_CHILDREN,credit-by-CNT_CHILDREN,annuity-by-CNT_CHILDREN,goods_price-by-CNT_CHILDREN,EXT_SOURCES_prod,EXT_SOURCES_sum,EXT_SOURCES_mean,EXT_SOURCES_std,EXT_SOURCES_1-2-3,EXT_SOURCES_2-1-3,EXT_SOURCES_1-2,EXT_SOURCES_2-3,EXT_SOURCES_1-3,DAYS_EMPLOYED_PERC,INCOME_PER_PERSON,PAYMENT_RATE,NEW_DOC_IND_KURT,NEW_LIVE_IND_SUM,NEW_INC_PER_CHLD,NEW_INC_BY_ORG,NEW_ANNUITY_TO_INCOME_RATIO,NEW_CAR_TO_BIRTH_RATIO,NEW_CAR_TO_EMPLOY_RATIO,NEW_PHONE_TO_BIRTH_RATIO,NEW_PHONE_TO_EMPLOYED_RATIO
153,249383,1,Cash loans,0,0,1,1.0,175500.0,438084.0,28125.0,387000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010966,-15231,-2576.0,-9286.0,-5033,,1,1,0,1,1,0,Private service staff,3.0,2,2,TUESDAY,17,0,0,0,0,0,0,Medicine,0.1614319818045921,0.6504665498580975,0.4740512892789932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,-710.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,2.496205128205128,0.16025641025641027,2.2051282051282053,15.57632,13.76,0.8833922261484098,-51084.0,-0.2910769230769231,15698.2896,12655.0,5945.0,10198,14521.0,-6710.0,-2457.0,1866.0,4253.0,8576.0,4323.0,2.0,87750.0,175500.0,438084.0,28125.0,387000.0,0.04977827909769962,1.2859498209416826,0.4286499403138942,0.24765836156630705,-0.9630858573324986,0.01498327877451222,-0.4890345680535054,0.17641526057910428,-0.31261930747440114,0.16912875057448626,58500.0,0.0642000164352042,20.00000000000001,5,87750.0,135000.0,0.16025549711967454,,,0.04661545532138402,0.27562111801242234
154,249568,1,Cash loans,1,0,0,,135000.0,302341.5,11646.0,261000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0228,-12955,-6320.0,-1132.0,-4278,,1,1,0,1,0,0,Laborers,2.0,2,2,MONDAY,15,0,0,0,0,0,0,Business Entity Type 3,,0.3671729755782885,0.28371188263500075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8.0,0.0,7.0,0.0,-2139.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.2395666666666667,0.08626666666666667,1.9333333333333331,25.960973724884077,22.411128284389488,0.8632622382306101,-41341.5,-0.30623333333333336,13733.829211746523,6635.0,11823.0,8677,10816.0,5188.0,2042.0,4181.0,-3146.0,-1007.0,2139.0,2.0,67500.0,,,,,,0.6508848582132892,0.3254424291066446,0.05901590478543948,,,,0.08346109294328774,,0.48784253184098797,67500.0,0.038519356423117566,20.00000000000001,3,,157500.0,0.08626602765905438,,,0.1651099961404863,0.3384493670886076
155,253599,1,Cash loans,1,0,1,,180000.0,1024740.0,52452.0,900000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.006207,-17026,-4947.0,-7639.0,-552,,1,1,0,1,0,0,Laborers,2.0,2,2,THURSDAY,9,0,0,0,0,0,0,School,,0.5282520099426786,0.5937175866150576,,,,,,,,,,,,0.0222,,,,,,,,,,,,,,0.0231,,,,,,,,,,,,,,0.0226,,,,,0.0174,,0,4.0,0.0,4.0,0.0,-1011.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,5.693,0.2914,5.0,19.53671928620453,17.158544955387782,0.8782715615668365,-124740.0,-0.693,17612.101578586135,12079.0,9387.0,16474,16015.0,-2692.0,4395.0,3936.0,7087.0,6628.0,-459.0,2.0,90000.0,,,,,,1.1219695965577359,0.5609847982788679,0.04629115319932702,,,,-0.06546557667237896,,0.2905556208152238,90000.0,0.05118566660811523,20.00000000000001,4,,135000.0,0.2913983811201049,,,0.059379772113238576,0.20436628259551246
156,258465,1,Cash loans,0,1,1,2.0,76500.0,343800.0,16852.5,225000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.025164,-11837,-980.0,-73.0,-580,6.0,1,1,0,1,0,0,High skill tech staff,4.0,2,2,THURSDAY,9,0,0,0,0,1,1,Business Entity Type 3,0.3852851980733601,0.31111262303672205,0.4650692149562261,0.0258,0.0841,0.9613,0.4696,0.0117,0.0,0.1724,0.1667,0.2083,0.0766,0.042,0.0678,0.0,0.0,0.0,0.0873,0.9613,0.4904,0.0118,0.0,0.1724,0.1667,0.2083,0.0784,0.0459,0.07,0.0,0.0,0.026,0.0841,0.9613,0.4767,0.0118,0.0,0.1724,0.1667,0.2083,0.078,0.0428,0.0691,0.0,0.0,reg oper account,block of flats,0.0588,"Stone, brick",0,7.0,0.0,7.0,0.0,-5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,4.494117647058824,0.22029411764705886,2.9411764705882355,20.400534045393854,13.35113484646195,0.6544502617801047,-118800.0,-1.5529411764705885,12449.016021361816,10857.0,11764.0,11257,11832.0,907.0,400.0,975.0,-507.0,68.0,575.0,2.0,38250.0,38250.0,171900.0,8426.25,112500.0,0.055746492789558816,1.1614670360663082,0.3871556786887694,0.07699533798982015,-0.3908966399195881,-0.5392417899928641,0.07417257503663804,-0.15395659191950406,-0.07978401688286603,0.08279124778237729,19125.0,0.049018324607329834,20.00000000000001,5,25500.0,157500.0,0.2202912380230324,-0.0005068851905043508,-0.0061224489795918356,0.00042240432542029236,0.005102040816326529
157,263762,1,Cash loans,0,0,1,,90000.0,225000.0,22050.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.015221,-24667,,-13108.0,-4031,,1,0,0,1,1,0,,1.0,2,2,MONDAY,9,0,0,0,0,0,0,XNA,,0.7052160843677291,0.1385128770585923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,-382.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,1.0,2.5,0.245,2.5,10.20408163265306,10.20408163265306,1.0,0.0,0.0,24973.122448979593,,11559.0,20636,24285.0,,,,9077.0,12726.0,3649.0,1.0,90000.0,,,,,,0.8437289614263214,0.4218644807131607,0.4007196808084565,,,,0.5667032073091368,,,90000.0,0.098,20.00000000000001,4,,117000.0,0.2449972778080244,,,0.015486277212470104,
158,273172,1,Revolving loans,0,0,1,1.0,225000.0,270000.0,13500.0,270000.0,Unaccompanied,Commercial associate,Higher education,Married,With parents,0.018209,-11864,-765.0,-404.0,-1617,,1,1,0,1,1,0,Managers,3.0,3,3,TUESDAY,9,0,0,0,0,0,0,Business Entity Type 3,,0.003613737001404457,0.2735646775174348,0.0619,0.1481,0.9806,,0.012,0.0,0.1379,0.1667,0.2083,0.0538,0.0504,0.054000000000000006,0.0,0.0,0.063,0.1537,0.9806,,0.0121,0.0,0.1379,0.1667,0.2083,0.0551,0.0551,0.0562,0.0,0.0,0.0625,0.1481,0.9806,,0.0121,0.0,0.1379,0.1667,0.2083,0.0548,0.0513,0.055,0.0,0.0,reg oper account,block of flats,0.049,Panel,0,2.0,0.0,2.0,0.0,-1750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.06,1.2,20.0,20.0,1.0,0.0,0.0,12464.0,11099.0,11460.0,10247,10114.0,361.0,-852.0,-985.0,-1213.0,-1346.0,-133.0,2.0,112500.0,225000.0,270000.0,13500.0,270000.0,,0.27717841451883923,0.13858920725941962,0.19088414062657136,,,,-0.2699509405160304,,0.0644807821982468,75000.0,0.05,0.0,5,112500.0,157500.0,0.059999733334518524,,,0.14750505731625085,2.2875816993464047
159,274075,1,Revolving loans,0,1,1,1.0,180000.0,315000.0,15750.0,315000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010556,-13988,-595.0,-5260.0,-4689,4.0,1,1,0,1,0,0,Sales staff,3.0,3,3,MONDAY,11,0,0,0,0,0,0,Self-employed,0.6247998031846499,0.4406878357387424,0.5298898341969072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,-565.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.75,0.0875,1.75,20.0,20.0,1.0,0.0,0.0,14588.0,13393.0,8728.0,9299,13423.0,-4665.0,-4094.0,30.0,571.0,4695.0,4124.0,2.0,90000.0,180000.0,315000.0,15750.0,315000.0,0.14590075347224596,1.5953774731202994,0.5317924910400998,0.09207072942307963,-0.34577786675099964,-0.7140018016428147,0.18411196744590752,-0.08920199845816479,0.09490996898774272,0.04253645982270517,60000.0,0.05,0.0,5,90000.0,148500.0,0.0874995138915895,-0.00028595939376608524,-0.006722689075630253,0.040391764369459536,0.9495798319327732
160,276342,1,Cash loans,1,0,1,,135000.0,403330.5,19746.0,333000.0,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.031329,-12723,,-2429.0,-3765,,1,0,0,1,0,0,,1.0,2,2,MONDAY,11,0,0,0,0,0,0,XNA,0.16107451260406996,0.16040532147836672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2.987633333333333,0.14626666666666666,2.466666666666667,20.42593436645397,16.864175022789425,0.8256256345602427,-70330.5,-0.5209666666666667,13335.77803099362,,10294.0,8958,12723.0,,,,-1336.0,2429.0,3765.0,1.0,135000.0,,,,,,0.3214798340824367,0.16073991704121834,0.0004731895828946197,,,0.0006691911257032389,,,,135000.0,0.04895736870878845,20.00000000000001,3,,117000.0,0.1462655832179021,,,-0.0,
161,277406,1,Cash loans,0,0,0,,225000.0,1125171.0,47803.5,1035000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,Office apartment,0.022625,-13767,-5252.0,-660.0,-2675,,1,1,1,1,0,0,Sales staff,1.0,2,2,THURSDAY,10,0,0,0,1,1,0,Business Entity Type 3,0.5155398842675663,0.32537275003524657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,-524.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,5.00076,0.21245999999999998,4.6,23.537418808246255,21.65113433116822,0.9198601812524496,-90171.0,-0.40076,14473.122564247387,8515.0,13107.0,11092,13243.0,4592.0,2577.0,4728.0,-2015.0,136.0,2151.0,1.0,225000.0,,,,,,0.8409126343028128,0.4204563171514064,0.13446847017448568,,,0.19016713423231968,,,0.3814919735599622,225000.0,0.04248554219758597,20.00000000000001,4,,157500.0,0.21245905573753004,,,0.03806203239631002,0.09977151561309976
162,289579,1,Cash loans,1,1,0,,202500.0,990000.0,32067.0,990000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.019101,-21046,-1395.0,-2931.0,-4558,13.0,1,1,1,1,0,0,Drivers,2.0,2,2,TUESDAY,12,0,0,0,0,1,1,Other,,0.532386102543657,0.3539876078507373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.0,0.0,5.0,0.0,-954.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,4.888888888888889,0.15835555555555555,4.888888888888889,30.872859949480766,30.872859949480766,1.0,0.0,0.0,21972.185798484425,19651.0,18115.0,16488,20092.0,-1536.0,-3163.0,441.0,-1627.0,1977.0,3604.0,2.0,101250.0,,,,,,0.8863737103943943,0.4431868551971971,0.12614678535083587,,,,0.17839849469291974,,0.06628337926446831,101250.0,0.03239090909090909,20.00000000000001,5,,157500.0,0.1583547735566738,-0.0006176945737907441,-0.00931899641577061,0.04532927872279768,0.6838709677419355
163,299048,1,Cash loans,0,0,1,,90000.0,225000.0,15349.5,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.030755,-10382,-821.0,-2230.0,-3064,,1,1,0,1,0,0,Sales staff,1.0,2,2,TUESDAY,13,0,0,0,1,1,0,Business Entity Type 3,,0.09158195549491743,0.326475210066026,0.0711,0.0788,0.9796,0.7212,0.0281,0.0,0.1379,0.1667,0.2083,0.0137,0.058,0.0618,0.0,0.0,0.0725,0.0818,0.9796,0.7321,0.0283,0.0,0.1379,0.1667,0.2083,0.014,0.0634,0.0644,0.0,0.0,0.0718,0.0788,0.9796,0.7249,0.0283,0.0,0.1379,0.1667,0.2083,0.0139,0.059,0.063,0.0,0.0,reg oper account,block of flats,0.064,"Stone, brick",0,0.0,0.0,0.0,0.0,-2175.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.5,0.17055,2.5,14.65845793022574,14.65845793022574,1.0,0.0,0.0,10821.753737906773,9561.0,8152.0,7318,8207.0,-1409.0,-2243.0,-1354.0,-834.0,55.0,889.0,1.0,90000.0,,,,,,0.4180571655609434,0.2090285827804717,0.16609461316220886,,,,-0.2348932545711085,,0.07907917549605085,90000.0,0.06822,20.00000000000001,4,,157500.0,0.17054810502105533,,,0.20949720670391064,2.649208282582217
164,320603,1,Cash loans,0,0,0,,180000.0,558841.5,30316.5,499500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.002506,-11890,-1287.0,-512.0,-972,,1,1,0,1,0,0,Sales staff,2.0,2,2,WEDNESDAY,6,0,0,0,0,1,1,Self-employed,,0.231156750476442,0.5709165417729987,0.0309,0.0366,0.9985,,0.0053,0.0,0.069,0.1667,0.2083,0.0074,0.0252,0.018000000000000002,0.0,0.0,0.0315,0.038,0.9985,,0.0053,0.0,0.069,0.1667,0.2083,0.0076,0.0275,0.0188,0.0,0.0,0.0312,0.0366,0.9985,,0.0053,0.0,0.069,0.1667,0.2083,0.0076,0.0257,0.0183,0.0,0.0,reg oper account,block of flats,0.0238,Monolithic,0,0.0,0.0,0.0,0.0,-541.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,2.0,3.104675,0.168425,2.775,18.433575775567764,16.47617633961704,0.8938133621071449,-59341.5,-0.329675,12443.00727326703,10603.0,11378.0,10918,11349.0,775.0,315.0,746.0,-460.0,-29.0,431.0,2.0,90000.0,,,,,,0.8020732922494407,0.4010366461247203,0.24024645240032136,,,,-0.33975979129655665,,0.108242220353238,90000.0,0.05424883441906158,20.00000000000001,3,,148500.0,0.16842406431075382,,,0.045500420521446594,0.4203574203574204
165,327274,1,Cash loans,1,0,1,2.0,225000.0,1078200.0,34911.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0228,-17651,-2888.0,-851.0,-1158,,1,1,0,1,0,0,Laborers,4.0,2,2,THURSDAY,10,0,1,1,0,1,1,Construction,,0.3036685231636159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4.0,0.0,4.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,4.792,0.15516,4.0,30.88424851765919,25.77984016499098,0.8347245409015025,-178200.0,-0.792,18577.527455529776,14763.0,16800.0,16493,17651.0,2037.0,1730.0,2888.0,-307.0,851.0,1158.0,2.0,112500.0,112500.0,539100.0,17455.5,450000.0,,0.3036685231636159,0.3036685231636159,0.151245641298076,,,,,,0.16361679224973089,56250.0,0.032378964941569284,20.00000000000001,4,75000.0,180000.0,0.15515931040306488,,,-0.0,-0.0
166,329160,1,Cash loans,1,1,1,,112500.0,267102.0,18994.5,247500.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.018634,-23145,,-8861.0,-4207,21.0,1,0,0,1,0,0,,2.0,2,2,THURSDAY,15,0,0,0,0,0,0,XNA,,0.3740179827018675,0.5779691187553125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,-1024.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.3742400000000004,0.16884000000000002,2.2,14.062070599384034,13.030087656953327,0.9266123054114158,-19602.0,-0.17424,23566.86211798152,,14284.0,18938,22121.0,,,,4654.0,7837.0,3183.0,2.0,56250.0,,,,,,0.9519871014571801,0.47599355072859006,0.14421523133409114,,,,-0.20395113605344506,,,56250.0,0.07111328256621066,20.00000000000001,4,,117000.0,0.16883849921334032,-0.0009073233959818537,,0.044242817023115145,
167,331350,1,Cash loans,0,1,1,1.0,211500.0,53910.0,4738.5,45000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.011703,-12753,-3039.0,-865.0,-5195,0.0,1,1,0,1,0,0,Core staff,3.0,2,2,SATURDAY,16,0,1,1,0,1,1,Police,0.6912616953819254,0.7250691348615539,0.1455428133497032,0.0082,,0.9707,,,0.0,0.0345,0.0417,,,,0.0074,,0.0,0.0084,,0.9707,,,0.0,0.0345,0.0417,,,,0.0078,,0.0,0.0083,,0.9707,,,0.0,0.0345,0.0417,,,,0.0076,,0.0,,block of flats,0.0064,"Stone, brick",0,9.0,0.0,9.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2548936170212766,0.022404255319148938,0.2127659574468085,11.37701804368471,9.49667616334283,0.8347245409015025,-8910.0,-0.04212765957446808,13094.31054131054,9714.0,11888.0,7558,12753.0,2174.0,-2156.0,3039.0,-4330.0,865.0,5195.0,2.0,105750.0,211500.0,53910.0,4738.5,45000.0,0.07294788016444491,1.5618736435931824,0.5206245478643942,0.3252698363143346,-0.1793502528293317,-0.1117353738700747,-0.0338074394796285,0.5795263215118507,0.5457188820322222,0.23829687132439425,70500.0,0.08789649415692821,20.00000000000001,5,105750.0,189000.0,0.02240414938936459,-0.0,-0.0,-0.0,-0.0
168,343347,1,Cash loans,0,0,1,,112500.0,614574.0,19953.0,513000.0,Unaccompanied,Pensioner,Higher education,Single / not married,House / apartment,0.031329,-21110,,-11359.0,-3614,,1,0,0,1,0,0,,1.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,XNA,,0.6554909952808194,0.5937175866150576,0.2634,0.0552,0.9906,0.9524,0.0146,0.28,0.1897,0.6667,1.0,,0.121,0.2748,0.0193,0.2295,0.1565,0.0573,0.9846,0.9543,0.0147,0.1611,0.0345,0.3333,1.0,,0.1322,0.197,0.0195,0.0932,0.266,0.0552,0.9906,0.953,0.0147,0.28,0.1897,0.6667,1.0,,0.1231,0.2798,0.0194,0.2343,org spec account,block of flats,0.1567,Monolithic,0,0.0,0.0,0.0,0.0,-184.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,5.46288,0.17736,4.56,30.801082543978353,25.71041948579161,0.8347245409015025,-101574.0,-0.9028799999999999,22034.03247631935,,9751.0,17496,20926.0,,,,7745.0,11175.0,3430.0,1.0,112500.0,,,,,,1.2492085818958771,0.6246042909479386,0.043680396164568064,,,,0.06177340866576185,,,112500.0,0.03246639135401107,20.00000000000001,3,,117000.0,0.17735842348068018,,,0.008716248223590716,
169,348609,1,Cash loans,0,0,1,1.0,126000.0,835380.0,40320.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.032561,-17594,-368.0,-6112.0,-972,,1,1,0,1,0,0,Sales staff,2.0,1,1,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.2061406510707492,0.363945238612397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.63,0.32,5.357142857142857,20.71875,16.741071428571427,0.8080155138978669,-160380.0,-1.2728571428571431,18215.5625,17226.0,11482.0,16622,17594.0,-5744.0,-604.0,368.0,5140.0,6112.0,972.0,1.0,126000.0,126000.0,835380.0,40320.0,675000.0,,0.5700858896831462,0.2850429448415731,0.11158469395304536,,,,-0.15780458754164786,,0.020916221439126977,63000.0,0.04826546003016592,20.00000000000001,4,63000.0,157500.0,0.3199974603376164,,,-0.0,-0.0
170,364841,1,Cash loans,0,0,1,,126000.0,711072.0,28678.5,540000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.018029,-17206,-2400.0,-1409.0,-726,,1,1,0,1,0,0,Laborers,2.0,3,3,THURSDAY,8,0,0,0,1,0,1,Business Entity Type 3,,0.38690826688885177,0.3201633668633456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.0,0.0,3.0,0.0,-645.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,5.64342857142857,0.2276071428571429,4.285714285714286,24.79460222815001,18.829436686019143,0.7594167679222357,-171072.0,-1.3577142857142857,17949.8380668445,14806.0,15797.0,16480,16561.0,991.0,1674.0,1755.0,683.0,764.0,81.0,2.0,63000.0,,,,,,0.7070716337521974,0.3535358168760987,0.04719577141765357,,,,0.06674490002550615,,0.13948622573520866,63000.0,0.04033135884973674,20.00000000000001,4,,157500.0,0.2276053364655836,,,0.037486923166337324,0.26875
171,371656,1,Cash loans,1,1,1,,135000.0,970380.0,28503.0,810000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792000000000004,-17808,-1891.0,-1912.0,-969,22.0,1,1,0,1,0,0,Core staff,2.0,2,2,WEDNESDAY,10,0,0,0,0,1,1,Government,0.14110533643112996,0.20027058745077844,0.2032521136204725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.0,1.0,2.0,1.0,-687.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.188,0.2111333333333333,6.0,34.044837385538365,28.41806125670982,0.8347245409015025,-160380.0,-1.188,18829.34512156615,15917.0,15896.0,16839,17121.0,-21.0,922.0,1204.0,943.0,1225.0,282.0,2.0,67500.0,,,,,0.005743752011240227,0.5446280375023809,0.18154267916746028,0.035051481998008706,-0.262417364640121,-0.144086862600824,-0.05916525101964847,-0.0029815261696940487,-0.06214677718934253,0.10618823000898472,67500.0,0.029373029122611763,20.00000000000001,5,,135000.0,0.2111317693943008,-0.0012353998203054807,-0.011634056054997356,0.038578167115902964,0.36329984135378107
